client_id,registration_date,age,income_monthly,segment,risk_score,avg_aum,balance,last_txn_date,txn_count,days_since_txn,tenure_months,estimated_annual_value,is_churn,churn_probability,strategy_segment
1445,2021-05-13,36,6900000,premium,0.506,3103645.8333333335,0,2024-12-13,43,18,44,46554.6875,1,0.2535040371696754,2. FIDELIZAR (Cuidar)
1445,2021-05-13,36,6900000,premium,0.506,3103645.8333333335,0,2024-12-13,43,18,44,46554.6875,1,0.2535040371696754,2. FIDELIZAR (Cuidar)
1446,2022-07-11,45,5050000,premium,0.7,2496875.0,9000000,2024-12-26,67,5,30,37453.125,0,0.24489000687605267,2. FIDELIZAR (Cuidar)
1446,2022-07-11,45,5050000,premium,0.7,2496875.0,0,2024-12-26,67,5,30,37453.125,1,0.24489000687605267,2. FIDELIZAR (Cuidar)
1446,2022-07-11,45,5050000,premium,0.7,2496875.0,8200000,2024-12-26,67,5,30,37453.125,0,0.24489000687605267,2. FIDELIZAR (Cuidar)
1446,2022-07-11,45,5050000,premium,0.7,2496875.0,1700000,2024-12-26,67,5,30,37453.125,0,0.24489000687605267,2. FIDELIZAR (Cuidar)
1447,2023-04-06,37,22150000,premium,0.48,10082291.666666666,0,2024-12-27,69,4,21,151234.37499999997,1,0.1333451731184875,2. FIDELIZAR (Cuidar)
1447,2023-04-06,37,22150000,premium,0.48,10082291.666666666,21200000,2024-12-27,69,4,21,151234.37499999997,0,0.1333451731184875,2. FIDELIZAR (Cuidar)
1447,2023-04-06,37,22150000,premium,0.48,10082291.666666666,34750000,2024-12-27,69,4,21,151234.37499999997,0,0.1333451731184875,2. FIDELIZAR (Cuidar)
1447,2023-04-06,37,22150000,premium,0.48,10082291.666666666,34100000,2024-12-27,69,4,21,151234.37499999997,0,0.1333451731184875,2. FIDELIZAR (Cuidar)
1448,2023-01-31,36,4850000,retail,0.0,1248437.5,0,2024-06-10,20,204,23,18726.5625,1,0.9121335181712307,3. DEJAR IR (No rentable)
1448,2023-01-31,36,4850000,retail,0.0,1248437.5,0,2024-06-10,20,204,23,18726.5625,1,0.9121335181712307,3. DEJAR IR (No rentable)
1448,2023-01-31,36,4850000,retail,0.0,1248437.5,0,2024-06-10,20,204,23,18726.5625,1,0.9121335181712307,3. DEJAR IR (No rentable)
1448,2023-01-31,36,4850000,retail,0.0,1248437.5,0,2024-06-10,20,204,23,18726.5625,1,0.9121335181712307,3. DEJAR IR (No rentable)
1449,2023-11-21,28,1900000,retail,0.449,268750.0,50000,2024-12-20,33,11,13,4031.25,0,0.4567697314646216,4. BAJA PRIORIDAD
1449,2023-11-21,28,1900000,retail,0.449,268750.0,3500000,2024-12-20,33,11,13,4031.25,0,0.4567697314646216,4. BAJA PRIORIDAD
1449,2023-11-21,28,1900000,retail,0.449,268750.0,0,2024-12-20,33,11,13,4031.25,1,0.4567697314646216,4. BAJA PRIORIDAD
1449,2023-11-21,28,1900000,retail,0.449,268750.0,1050000,2024-12-20,33,11,13,4031.25,0,0.4567697314646216,4. BAJA PRIORIDAD
1450,2022-06-19,37,5100000,retail,0.116,635937.5,2100000,2024-11-01,17,60,30,9539.0625,0,0.4438551755377148,4. BAJA PRIORIDAD
1450,2022-06-19,37,5100000,retail,0.116,635937.5,150000,2024-11-01,17,60,30,9539.0625,0,0.4438551755377148,4. BAJA PRIORIDAD
1450,2022-06-19,37,5100000,retail,0.116,635937.5,1200000,2024-11-01,17,60,30,9539.0625,0,0.4438551755377148,4. BAJA PRIORIDAD
1450,2022-06-19,37,5100000,retail,0.116,635937.5,350000,2024-11-01,17,60,30,9539.0625,0,0.4438551755377148,4. BAJA PRIORIDAD
1451,2022-03-02,39,3800000,retail,0.472,1487500.0,0,2024-05-30,33,215,34,22312.5,1,0.8947685841743207,3. DEJAR IR (No rentable)
1451,2022-03-02,39,3800000,retail,0.472,1487500.0,0,2024-05-30,33,215,34,22312.5,1,0.8947685841743207,3. DEJAR IR (No rentable)
1451,2022-03-02,39,3800000,retail,0.472,1487500.0,0,2024-05-30,33,215,34,22312.5,1,0.8947685841743207,3. DEJAR IR (No rentable)
1451,2022-03-02,39,3800000,retail,0.472,1487500.0,0,2024-05-30,33,215,34,22312.5,1,0.8947685841743207,3. DEJAR IR (No rentable)
1452,2022-11-03,26,9300000,retail,0.314,2358854.1666666665,0,2024-08-11,32,142,26,35382.8125,1,0.8545598486372181,1. PRIORIDAD CRÍTICA (Salvar)
1452,2022-11-03,26,9300000,retail,0.314,2358854.1666666665,0,2024-08-11,32,142,26,35382.8125,1,0.8545598486372181,1. PRIORIDAD CRÍTICA (Salvar)
1452,2022-11-03,26,9300000,retail,0.314,2358854.1666666665,0,2024-08-11,32,142,26,35382.8125,1,0.8545598486372181,1. PRIORIDAD CRÍTICA (Salvar)
1452,2022-11-03,26,9300000,retail,0.314,2358854.1666666665,0,2024-08-11,32,142,26,35382.8125,1,0.8545598486372181,1. PRIORIDAD CRÍTICA (Salvar)
1453,2021-12-29,36,3250000,retail,0.0,965625.0,5350000,2024-12-14,21,17,36,14484.375,0,0.44961160289076524,4. BAJA PRIORIDAD
1453,2021-12-29,36,3250000,retail,0.0,965625.0,2200000,2024-12-14,21,17,36,14484.375,0,0.44961160289076524,4. BAJA PRIORIDAD
1453,2021-12-29,36,3250000,retail,0.0,965625.0,0,2024-12-14,21,17,36,14484.375,1,0.44961160289076524,4. BAJA PRIORIDAD
1453,2021-12-29,36,3250000,retail,0.0,965625.0,0,2024-12-14,21,17,36,14484.375,1,0.44961160289076524,4. BAJA PRIORIDAD
1454,2021-03-23,40,11750000,premium,0.202,5501041.666666667,30300000,2024-12-25,52,6,45,82515.625,0,0.3040593782264368,2. FIDELIZAR (Cuidar)
1454,2021-03-23,40,11750000,premium,0.202,5501041.666666667,10350000,2024-12-25,52,6,45,82515.625,0,0.3040593782264368,2. FIDELIZAR (Cuidar)
1454,2021-03-23,40,11750000,premium,0.202,5501041.666666667,1800000,2024-12-25,52,6,45,82515.625,0,0.3040593782264368,2. FIDELIZAR (Cuidar)
1454,2021-03-23,40,11750000,premium,0.202,5501041.666666667,0,2024-12-25,52,6,45,82515.625,1,0.3040593782264368,2. FIDELIZAR (Cuidar)
1455,2021-12-22,40,3800000,retail,0.385,1777604.1666666667,8100000,2024-12-04,23,27,36,26664.0625,0,0.33532684760380105,4. BAJA PRIORIDAD
1455,2021-12-22,40,3800000,retail,0.385,1777604.1666666667,4300000,2024-12-04,23,27,36,26664.0625,0,0.33532684760380105,4. BAJA PRIORIDAD
1455,2021-12-22,40,3800000,retail,0.385,1777604.1666666667,0,2024-12-04,23,27,36,26664.0625,1,0.33532684760380105,4. BAJA PRIORIDAD
1455,2021-12-22,40,3800000,retail,0.385,1777604.1666666667,1050000,2024-12-04,23,27,36,26664.0625,0,0.33532684760380105,4. BAJA PRIORIDAD
1456,2022-08-12,39,3700000,retail,0.333,1201041.6666666667,6400000,2024-08-15,20,138,29,18015.625,0,0.6850714886172916,3. DEJAR IR (No rentable)
1456,2022-08-12,39,3700000,retail,0.333,1201041.6666666667,1400000,2024-08-15,20,138,29,18015.625,0,0.6850714886172916,3. DEJAR IR (No rentable)
1456,2022-08-12,39,3700000,retail,0.333,1201041.6666666667,0,2024-08-15,20,138,29,18015.625,1,0.6850714886172916,3. DEJAR IR (No rentable)
1456,2022-08-12,39,3700000,retail,0.333,1201041.6666666667,0,2024-08-15,20,138,29,18015.625,1,0.6850714886172916,3. DEJAR IR (No rentable)
1457,2021-10-22,32,4500000,retail,0.467,2602604.1666666665,8250000,2024-12-13,36,18,38,39039.06249999999,0,0.2618381435362573,2. FIDELIZAR (Cuidar)
1457,2021-10-22,32,4500000,retail,0.467,2602604.1666666665,1300000,2024-12-13,36,18,38,39039.06249999999,0,0.2618381435362573,2. FIDELIZAR (Cuidar)
1457,2021-10-22,32,4500000,retail,0.467,2602604.1666666665,4300000,2024-12-13,36,18,38,39039.06249999999,0,0.2618381435362573,2. FIDELIZAR (Cuidar)
1457,2021-10-22,32,4500000,retail,0.467,2602604.1666666665,2100000,2024-12-13,36,18,38,39039.06249999999,0,0.2618381435362573,2. FIDELIZAR (Cuidar)
1458,2024-06-01,37,3250000,retail,0.201,184895.83333333334,1800000,2024-12-16,14,15,7,2773.4375,0,0.5135455644756977,4. BAJA PRIORIDAD
1458,2024-06-01,37,3250000,retail,0.201,184895.83333333334,0,2024-12-16,14,15,7,2773.4375,1,0.5135455644756977,4. BAJA PRIORIDAD
1458,2024-06-01,37,3250000,retail,0.201,184895.83333333334,250000,2024-12-16,14,15,7,2773.4375,0,0.5135455644756977,4. BAJA PRIORIDAD
1458,2024-06-01,37,3250000,retail,0.201,184895.83333333334,0,2024-12-16,14,15,7,2773.4375,1,0.5135455644756977,4. BAJA PRIORIDAD
1459,2023-12-06,27,4000000,retail,0.293,848437.5,6500000,2024-12-31,32,0,13,12726.5625,0,0.3806668957110146,4. BAJA PRIORIDAD
1459,2023-12-06,27,4000000,retail,0.293,848437.5,2800000,2024-12-31,32,0,13,12726.5625,0,0.3806668957110146,4. BAJA PRIORIDAD
1459,2023-12-06,27,4000000,retail,0.293,848437.5,1600000,2024-12-31,32,0,13,12726.5625,0,0.3806668957110146,4. BAJA PRIORIDAD
1459,2023-12-06,27,4000000,retail,0.293,848437.5,0,2024-12-31,32,0,13,12726.5625,1,0.3806668957110146,4. BAJA PRIORIDAD
1460,2024-02-11,33,2800000,retail,0.154,100520.83333333333,0,2024-04-04,20,271,10,1507.8124999999998,1,0.9596357534199761,3. DEJAR IR (No rentable)
1460,2024-02-11,33,2800000,retail,0.154,100520.83333333333,0,2024-04-04,20,271,10,1507.8124999999998,1,0.9596357534199761,3. DEJAR IR (No rentable)
1460,2024-02-11,33,2800000,retail,0.154,100520.83333333333,0,2024-04-04,20,271,10,1507.8124999999998,1,0.9596357534199761,3. DEJAR IR (No rentable)
1460,2024-02-11,33,2800000,retail,0.154,100520.83333333333,0,2024-04-04,20,271,10,1507.8124999999998,1,0.9596357534199761,3. DEJAR IR (No rentable)
1461,2024-06-10,27,4100000,retail,0.221,374479.1666666667,3150000,2024-12-31,31,0,6,5617.1875,0,0.4777000624199561,4. BAJA PRIORIDAD
1461,2024-06-10,27,4100000,retail,0.221,374479.1666666667,3450000,2024-12-31,31,0,6,5617.1875,0,0.4777000624199561,4. BAJA PRIORIDAD
1461,2024-06-10,27,4100000,retail,0.221,374479.1666666667,2550000,2024-12-31,31,0,6,5617.1875,0,0.4777000624199561,4. BAJA PRIORIDAD
1461,2024-06-10,27,4100000,retail,0.221,374479.1666666667,0,2024-12-31,31,0,6,5617.1875,1,0.4777000624199561,4. BAJA PRIORIDAD
1462,2021-01-17,36,3050000,retail,0.153,1571875.0,5800000,2024-12-20,28,11,48,23578.125,0,0.3216577969042724,4. BAJA PRIORIDAD
1462,2021-01-17,36,3050000,retail,0.153,1571875.0,2600000,2024-12-20,28,11,48,23578.125,0,0.3216577969042724,4. BAJA PRIORIDAD
1462,2021-01-17,36,3050000,retail,0.153,1571875.0,0,2024-12-20,28,11,48,23578.125,1,0.3216577969042724,4. BAJA PRIORIDAD
1462,2021-01-17,36,3050000,retail,0.153,1571875.0,950000,2024-12-20,28,11,48,23578.125,0,0.3216577969042724,4. BAJA PRIORIDAD
1463,2021-12-26,28,2500000,retail,0.326,1007812.5,0,2024-06-11,26,203,36,15117.1875,1,0.8722904752136528,3. DEJAR IR (No rentable)
1463,2021-12-26,28,2500000,retail,0.326,1007812.5,0,2024-06-11,26,203,36,15117.1875,1,0.8722904752136528,3. DEJAR IR (No rentable)
1463,2021-12-26,28,2500000,retail,0.326,1007812.5,0,2024-06-11,26,203,36,15117.1875,1,0.8722904752136528,3. DEJAR IR (No rentable)
1463,2021-12-26,28,2500000,retail,0.326,1007812.5,0,2024-06-11,26,203,36,15117.1875,1,0.8722904752136528,3. DEJAR IR (No rentable)
1464,2024-05-31,35,2550000,retail,0.099,244791.66666666666,3550000,2024-12-26,24,5,7,3671.8749999999995,0,0.4519950438406961,4. BAJA PRIORIDAD
1464,2024-05-31,35,2550000,retail,0.099,244791.66666666666,1750000,2024-12-26,24,5,7,3671.8749999999995,0,0.4519950438406961,4. BAJA PRIORIDAD
1464,2024-05-31,35,2550000,retail,0.099,244791.66666666666,450000,2024-12-26,24,5,7,3671.8749999999995,0,0.4519950438406961,4. BAJA PRIORIDAD
1464,2024-05-31,35,2550000,retail,0.099,244791.66666666666,0,2024-12-26,24,5,7,3671.8749999999995,1,0.4519950438406961,4. BAJA PRIORIDAD
1465,2023-05-16,57,9150000,premium,0.17,2904166.6666666665,14350000,2024-12-25,34,6,19,43562.49999999999,0,0.31267374095865014,2. FIDELIZAR (Cuidar)
1465,2023-05-16,57,9150000,premium,0.17,2904166.6666666665,6400000,2024-12-25,34,6,19,43562.49999999999,0,0.31267374095865014,2. FIDELIZAR (Cuidar)
1465,2023-05-16,57,9150000,premium,0.17,2904166.6666666665,950000,2024-12-25,34,6,19,43562.49999999999,0,0.31267374095865014,2. FIDELIZAR (Cuidar)
1465,2023-05-16,57,9150000,premium,0.17,2904166.6666666665,6750000,2024-12-25,34,6,19,43562.49999999999,0,0.31267374095865014,2. FIDELIZAR (Cuidar)
1466,2022-12-01,20,3450000,retail,0.319,1261979.1666666667,6450000,2024-12-13,26,18,25,18929.6875,0,0.337273266637471,4. BAJA PRIORIDAD
1466,2022-12-01,20,3450000,retail,0.319,1261979.1666666667,1050000,2024-12-13,26,18,25,18929.6875,0,0.337273266637471,4. BAJA PRIORIDAD
1466,2022-12-01,20,3450000,retail,0.319,1261979.1666666667,500000,2024-12-13,26,18,25,18929.6875,0,0.337273266637471,4. BAJA PRIORIDAD
1466,2022-12-01,20,3450000,retail,0.319,1261979.1666666667,200000,2024-12-13,26,18,25,18929.6875,0,0.337273266637471,4. BAJA PRIORIDAD
1467,2022-03-24,32,5450000,retail,0.096,2217187.5,9200000,2024-12-01,25,30,33,33257.8125,0,0.37092804553260916,2. FIDELIZAR (Cuidar)
1467,2022-03-24,32,5450000,retail,0.096,2217187.5,6450000,2024-12-01,25,30,33,33257.8125,0,0.37092804553260916,2. FIDELIZAR (Cuidar)
1467,2022-03-24,32,5450000,retail,0.096,2217187.5,1550000,2024-12-01,25,30,33,33257.8125,0,0.37092804553260916,2. FIDELIZAR (Cuidar)
1467,2022-03-24,32,5450000,retail,0.096,2217187.5,0,2024-12-01,25,30,33,33257.8125,1,0.37092804553260916,2. FIDELIZAR (Cuidar)
1468,2023-05-06,44,7550000,premium,0.061,921354.1666666666,2500000,2024-12-22,19,9,20,13820.312499999998,0,0.42547313761506145,4. BAJA PRIORIDAD
1468,2023-05-06,44,7550000,premium,0.061,921354.1666666666,3250000,2024-12-22,19,9,20,13820.312499999998,0,0.42547313761506145,4. BAJA PRIORIDAD
1468,2023-05-06,44,7550000,premium,0.061,921354.1666666666,4050000,2024-12-22,19,9,20,13820.312499999998,0,0.42547313761506145,4. BAJA PRIORIDAD
1468,2023-05-06,44,7550000,premium,0.061,921354.1666666666,950000,2024-12-22,19,9,20,13820.312499999998,0,0.42547313761506145,4. BAJA PRIORIDAD
1469,2021-12-31,30,4000000,retail,0.266,1205208.3333333333,5150000,2024-12-12,27,19,36,18078.124999999996,0,0.3540963205073778,4. BAJA PRIORIDAD
1469,2021-12-31,30,4000000,retail,0.266,1205208.3333333333,4950000,2024-12-12,27,19,36,18078.124999999996,0,0.3540963205073778,4. BAJA PRIORIDAD
1469,2021-12-31,30,4000000,retail,0.266,1205208.3333333333,700000,2024-12-12,27,19,36,18078.124999999996,0,0.3540963205073778,4. BAJA PRIORIDAD
1469,2021-12-31,30,4000000,retail,0.266,1205208.3333333333,0,2024-12-12,27,19,36,18078.124999999996,1,0.3540963205073778,4. BAJA PRIORIDAD
1470,2022-11-06,26,20100000,premium,0.417,13150520.833333334,25450000,2024-12-30,44,1,26,197257.8125,0,0.18400539628830362,2. FIDELIZAR (Cuidar)
1470,2022-11-06,26,20100000,premium,0.417,13150520.833333334,25950000,2024-12-30,44,1,26,197257.8125,0,0.18400539628830362,2. FIDELIZAR (Cuidar)
1470,2022-11-06,26,20100000,premium,0.417,13150520.833333334,17950000,2024-12-30,44,1,26,197257.8125,0,0.18400539628830362,2. FIDELIZAR (Cuidar)
1470,2022-11-06,26,20100000,premium,0.417,13150520.833333334,19250000,2024-12-30,44,1,26,197257.8125,0,0.18400539628830362,2. FIDELIZAR (Cuidar)
1471,2023-10-05,27,6150000,retail,0.379,2223437.5,12750000,2024-12-30,26,1,15,33351.5625,0,0.2878360335339629,2. FIDELIZAR (Cuidar)
1471,2023-10-05,27,6150000,retail,0.379,2223437.5,4350000,2024-12-30,26,1,15,33351.5625,0,0.2878360335339629,2. FIDELIZAR (Cuidar)
1471,2023-10-05,27,6150000,retail,0.379,2223437.5,4850000,2024-12-30,26,1,15,33351.5625,0,0.2878360335339629,2. FIDELIZAR (Cuidar)
1471,2023-10-05,27,6150000,retail,0.379,2223437.5,1200000,2024-12-30,26,1,15,33351.5625,0,0.2878360335339629,2. FIDELIZAR (Cuidar)
1472,2022-04-12,44,14600000,premium,0.527,2742187.5,10100000,2024-12-30,66,1,33,41132.8125,0,0.15262839442198034,2. FIDELIZAR (Cuidar)
1472,2022-04-12,44,14600000,premium,0.527,2742187.5,8550000,2024-12-30,66,1,33,41132.8125,0,0.15262839442198034,2. FIDELIZAR (Cuidar)
1472,2022-04-12,44,14600000,premium,0.527,2742187.5,20150000,2024-12-30,66,1,33,41132.8125,0,0.15262839442198034,2. FIDELIZAR (Cuidar)
1472,2022-04-12,44,14600000,premium,0.527,2742187.5,1150000,2024-12-30,66,1,33,41132.8125,0,0.15262839442198034,2. FIDELIZAR (Cuidar)
1473,2022-02-18,41,4400000,retail,0.234,1783854.1666666667,7050000,2024-12-02,19,29,34,26757.8125,0,0.38471515489095476,4. BAJA PRIORIDAD
1473,2022-02-18,41,4400000,retail,0.234,1783854.1666666667,4550000,2024-12-02,19,29,34,26757.8125,0,0.38471515489095476,4. BAJA PRIORIDAD
1473,2022-02-18,41,4400000,retail,0.234,1783854.1666666667,1200000,2024-12-02,19,29,34,26757.8125,0,0.38471515489095476,4. BAJA PRIORIDAD
1473,2022-02-18,41,4400000,retail,0.234,1783854.1666666667,0,2024-12-02,19,29,34,26757.8125,1,0.38471515489095476,4. BAJA PRIORIDAD
1474,2022-08-09,46,10200000,premium,0.75,4324479.166666667,11250000,2024-12-25,76,6,29,64867.1875,0,0.19599200378566725,2. FIDELIZAR (Cuidar)
1474,2022-08-09,46,10200000,premium,0.75,4324479.166666667,3850000,2024-12-25,76,6,29,64867.1875,0,0.19599200378566725,2. FIDELIZAR (Cuidar)
1474,2022-08-09,46,10200000,premium,0.75,4324479.166666667,13000000,2024-12-25,76,6,29,64867.1875,0,0.19599200378566725,2. FIDELIZAR (Cuidar)
1474,2022-08-09,46,10200000,premium,0.75,4324479.166666667,6500000,2024-12-25,76,6,29,64867.1875,0,0.19599200378566725,2. FIDELIZAR (Cuidar)
1475,2024-06-10,35,2750000,retail,0.183,216145.83333333334,1650000,2024-12-25,19,6,6,3242.1875,0,0.4511828369668728,4. BAJA PRIORIDAD
1475,2024-06-10,35,2750000,retail,0.183,216145.83333333334,2300000,2024-12-25,19,6,6,3242.1875,0,0.4511828369668728,4. BAJA PRIORIDAD
1475,2024-06-10,35,2750000,retail,0.183,216145.83333333334,700000,2024-12-25,19,6,6,3242.1875,0,0.4511828369668728,4. BAJA PRIORIDAD
1475,2024-06-10,35,2750000,retail,0.183,216145.83333333334,450000,2024-12-25,19,6,6,3242.1875,0,0.4511828369668728,4. BAJA PRIORIDAD
1476,2024-06-01,39,26650000,premium,0.416,2048958.3333333333,24450000,2024-12-27,32,4,7,30734.374999999996,0,0.18348383592703585,2. FIDELIZAR (Cuidar)
1476,2024-06-01,39,26650000,premium,0.416,2048958.3333333333,7100000,2024-12-27,32,4,7,30734.374999999996,0,0.18348383592703585,2. FIDELIZAR (Cuidar)
1476,2024-06-01,39,26650000,premium,0.416,2048958.3333333333,2400000,2024-12-27,32,4,7,30734.374999999996,0,0.18348383592703585,2. FIDELIZAR (Cuidar)
1476,2024-06-01,39,26650000,premium,0.416,2048958.3333333333,12250000,2024-12-27,32,4,7,30734.374999999996,0,0.18348383592703585,2. FIDELIZAR (Cuidar)
1477,2023-09-21,27,3700000,retail,0.382,1142708.3333333333,4750000,2024-12-26,30,5,15,17140.625,0,0.3197922743026169,4. BAJA PRIORIDAD
1477,2023-09-21,27,3700000,retail,0.382,1142708.3333333333,4200000,2024-12-26,30,5,15,17140.625,0,0.3197922743026169,4. BAJA PRIORIDAD
1477,2023-09-21,27,3700000,retail,0.382,1142708.3333333333,2300000,2024-12-26,30,5,15,17140.625,0,0.3197922743026169,4. BAJA PRIORIDAD
1477,2023-09-21,27,3700000,retail,0.382,1142708.3333333333,0,2024-12-26,30,5,15,17140.625,1,0.3197922743026169,4. BAJA PRIORIDAD
1478,2022-07-26,33,3100000,retail,0.193,446354.1666666667,0,2024-03-02,25,304,29,6695.3125,1,0.9584182111088546,3. DEJAR IR (No rentable)
1478,2022-07-26,33,3100000,retail,0.193,446354.1666666667,0,2024-03-02,25,304,29,6695.3125,1,0.9584182111088546,3. DEJAR IR (No rentable)
1478,2022-07-26,33,3100000,retail,0.193,446354.1666666667,0,2024-03-02,25,304,29,6695.3125,1,0.9584182111088546,3. DEJAR IR (No rentable)
1478,2022-07-26,33,3100000,retail,0.193,446354.1666666667,0,2024-03-02,25,304,29,6695.3125,1,0.9584182111088546,3. DEJAR IR (No rentable)
1479,2021-12-01,45,14350000,premium,0.589,10788020.833333334,0,2024-09-22,62,100,37,161820.3125,1,0.7683300739043013,1. PRIORIDAD CRÍTICA (Salvar)
1479,2021-12-01,45,14350000,premium,0.589,10788020.833333334,0,2024-09-22,62,100,37,161820.3125,1,0.7683300739043013,1. PRIORIDAD CRÍTICA (Salvar)
1479,2021-12-01,45,14350000,premium,0.589,10788020.833333334,0,2024-09-22,62,100,37,161820.3125,1,0.7683300739043013,1. PRIORIDAD CRÍTICA (Salvar)
1479,2021-12-01,45,14350000,premium,0.589,10788020.833333334,0,2024-09-22,62,100,37,161820.3125,1,0.7683300739043013,1. PRIORIDAD CRÍTICA (Salvar)
1480,2024-05-30,26,3650000,retail,0.148,156250.0,2700000,2024-12-19,25,12,7,2343.75,0,0.48443013641465527,4. BAJA PRIORIDAD
1480,2024-05-30,26,3650000,retail,0.148,156250.0,500000,2024-12-19,25,12,7,2343.75,0,0.48443013641465527,4. BAJA PRIORIDAD
1480,2024-05-30,26,3650000,retail,0.148,156250.0,1650000,2024-12-19,25,12,7,2343.75,0,0.48443013641465527,4. BAJA PRIORIDAD
1480,2024-05-30,26,3650000,retail,0.148,156250.0,0,2024-12-19,25,12,7,2343.75,1,0.48443013641465527,4. BAJA PRIORIDAD
1481,2021-02-06,25,4800000,retail,0.15,1525000.0,4500000,2024-12-14,16,17,47,22875.0,0,0.38290761787863764,4. BAJA PRIORIDAD
1481,2021-02-06,25,4800000,retail,0.15,1525000.0,2650000,2024-12-14,16,17,47,22875.0,0,0.38290761787863764,4. BAJA PRIORIDAD
1481,2021-02-06,25,4800000,retail,0.15,1525000.0,400000,2024-12-14,16,17,47,22875.0,0,0.38290761787863764,4. BAJA PRIORIDAD
1481,2021-02-06,25,4800000,retail,0.15,1525000.0,800000,2024-12-14,16,17,47,22875.0,0,0.38290761787863764,4. BAJA PRIORIDAD
1482,2023-09-16,34,3600000,retail,0.292,520312.5,5900000,2024-12-25,16,6,15,7804.6875,0,0.4363592645224243,4. BAJA PRIORIDAD
1482,2023-09-16,34,3600000,retail,0.292,520312.5,900000,2024-12-25,16,6,15,7804.6875,0,0.4363592645224243,4. BAJA PRIORIDAD
1482,2023-09-16,34,3600000,retail,0.292,520312.5,0,2024-12-25,16,6,15,7804.6875,1,0.4363592645224243,4. BAJA PRIORIDAD
1482,2023-09-16,34,3600000,retail,0.292,520312.5,0,2024-12-25,16,6,15,7804.6875,1,0.4363592645224243,4. BAJA PRIORIDAD
1483,2021-10-05,37,3150000,retail,0.06,259375.0,0,2024-03-10,14,296,39,3890.625,1,0.9465722043358931,3. DEJAR IR (No rentable)
1483,2021-10-05,37,3150000,retail,0.06,259375.0,0,2024-03-10,14,296,39,3890.625,1,0.9465722043358931,3. DEJAR IR (No rentable)
1483,2021-10-05,37,3150000,retail,0.06,259375.0,0,2024-03-10,14,296,39,3890.625,1,0.9465722043358931,3. DEJAR IR (No rentable)
1483,2021-10-05,37,3150000,retail,0.06,259375.0,0,2024-03-10,14,296,39,3890.625,1,0.9465722043358931,3. DEJAR IR (No rentable)
1484,2024-05-04,39,2400000,retail,0.273,180729.16666666666,2450000,2024-12-21,25,10,8,2710.9374999999995,0,0.4572742315478113,4. BAJA PRIORIDAD
1484,2024-05-04,39,2400000,retail,0.273,180729.16666666666,1450000,2024-12-21,25,10,8,2710.9374999999995,0,0.4572742315478113,4. BAJA PRIORIDAD
1484,2024-05-04,39,2400000,retail,0.273,180729.16666666666,0,2024-12-21,25,10,8,2710.9374999999995,1,0.4572742315478113,4. BAJA PRIORIDAD
1484,2024-05-04,39,2400000,retail,0.273,180729.16666666666,0,2024-12-21,25,10,8,2710.9374999999995,1,0.4572742315478113,4. BAJA PRIORIDAD
1485,2023-07-05,42,2800000,retail,0.244,261979.16666666666,1800000,2024-12-21,16,10,18,3929.6874999999995,0,0.4749854449450306,4. BAJA PRIORIDAD
1485,2023-07-05,42,2800000,retail,0.244,261979.16666666666,200000,2024-12-21,16,10,18,3929.6874999999995,0,0.4749854449450306,4. BAJA PRIORIDAD
1485,2023-07-05,42,2800000,retail,0.244,261979.16666666666,1400000,2024-12-21,16,10,18,3929.6874999999995,0,0.4749854449450306,4. BAJA PRIORIDAD
1485,2023-07-05,42,2800000,retail,0.244,261979.16666666666,0,2024-12-21,16,10,18,3929.6874999999995,1,0.4749854449450306,4. BAJA PRIORIDAD
1486,2022-04-29,30,9500000,premium,0.367,5241145.833333333,11050000,2024-12-20,49,11,32,78617.18749999999,0,0.19700610009386454,2. FIDELIZAR (Cuidar)
1486,2022-04-29,30,9500000,premium,0.367,5241145.833333333,14550000,2024-12-20,49,11,32,78617.18749999999,0,0.19700610009386454,2. FIDELIZAR (Cuidar)
1486,2022-04-29,30,9500000,premium,0.367,5241145.833333333,6400000,2024-12-20,49,11,32,78617.18749999999,0,0.19700610009386454,2. FIDELIZAR (Cuidar)
1486,2022-04-29,30,9500000,premium,0.367,5241145.833333333,7700000,2024-12-20,49,11,32,78617.18749999999,0,0.19700610009386454,2. FIDELIZAR (Cuidar)
1487,2024-06-19,29,3050000,retail,0.344,252083.33333333334,1450000,2024-12-25,15,6,6,3781.25,0,0.4660648342155749,4. BAJA PRIORIDAD
1487,2024-06-19,29,3050000,retail,0.344,252083.33333333334,2650000,2024-12-25,15,6,6,3781.25,0,0.4660648342155749,4. BAJA PRIORIDAD
1487,2024-06-19,29,3050000,retail,0.344,252083.33333333334,0,2024-12-25,15,6,6,3781.25,1,0.4660648342155749,4. BAJA PRIORIDAD
1487,2024-06-19,29,3050000,retail,0.344,252083.33333333334,1150000,2024-12-25,15,6,6,3781.25,0,0.4660648342155749,4. BAJA PRIORIDAD
1488,2023-01-01,34,5450000,retail,0.052,943750.0,6200000,2024-11-21,24,40,24,14156.25,0,0.44047983987433265,4. BAJA PRIORIDAD
1488,2023-01-01,34,5450000,retail,0.052,943750.0,2150000,2024-11-21,24,40,24,14156.25,0,0.44047983987433265,4. BAJA PRIORIDAD
1488,2023-01-01,34,5450000,retail,0.052,943750.0,1250000,2024-11-21,24,40,24,14156.25,0,0.44047983987433265,4. BAJA PRIORIDAD
